723,新婚妻子之证,新婚妻子的证明,-1
726,为万人之圣经,为万人而存在的圣经,-1
733,精致装饰的地图,精致装饰品的地图,-1
734,开於背阴处的花的地图,开于背阴处的花卉地图,-1
738,大朵花,巨大的花,-1
743,精巧金工艺品的地图,精巧金制工艺品的地图,-1
747,笑容的画家,笑的画家,-1
762,乌龟赢兔子,战胜兔子的乌龟,-1
788,脸色鲜红的蜥蝪,满脸通红的蜥蜴,-1
798,位於广场上的斜坡,广场上的斜面,-1
14,奥波多航线的开辟,帕尔玛航线的开辟,0
20,宗教画的新流动,宗教画的新流向,0
38,坦普尔骑士团长的盔甲,圣殿骑士团团长的甲胄,0
57,充满回忆的首饰,令人向往的项链,0
70,不安定的思想家,不同见解的思想家,0
72,商人的去向,商人的目的地,0
73,稀有书的行踪,稀有书籍的去向,0
76,黑白相间的条状花纹,黑白两色的条状花纹,0
102,月之女神像,月亮女神像,0
117,文字所代表的意义,文字所表示的东西,0
167,班西之泪,女妖的眼泪,0
196,欧罗拉公主的装饰王冠,奥罗拉公主的冕状头饰,0
197,诺曼第海盗,诺曼底的海盗,0
217,马达加斯加的东方,马达加斯加以东,0
219,潜伏在大河中的怪兽,潜伏在大河中的野兽,0
295,西台的古文书,赫梯的古老文书,0
313,被遗留下的人们,被遗弃的人们,0
318,特洛伊王室的宝藏,特洛伊王室的财宝,0
331,在黑暗中蠢动的阴影,黑暗中蠢动的影子,0
365,古代文书的地图,古文书的地图,0
369,古代货币的地图,古代货币地图,0
372,古代道具的地图,古代工具地图,0
375,古代坟墓的地图,古代坟墓地图,0
387,古代食品的地图,古代食品地图,0
396,古代道具的地图,古代工具地图,0
397,古代道具的地图,古代工具地图,0
407,古代道具的地图,古代工具地图,0
413,古代道具的地图,古代工具地图,0
416,古代祭奠场的地图,古代祭祀场所的地图,0
428,奇异之石的地图,奇石的地图,0
456,细小宗教画的地图,小型宗教画的地图,0
478,要找的是「记忆」,寻找的是记忆,0
513,手脚长猴的地图,四肢很长的猴的地图,0
551,如时钟般的花之地图,像时钟一样的花的地图,0
554,开拓前往雅加达的航线,开拓雅加达航线,0
559,女王之魂,女王的心,0
589,未曾见之蓝,从未见过的蓝色,0
595,另一条航路,另一条航线,0
601,遭到囚禁的，是谁,被囚禁的是谁,0
620,毗湿奴鼎力相助所创之美,毗湿奴玉成之美,0
648,似猫动物的地图,与猫相似的动物的地图,0
651,沉船-埃什特雷拉号,埃什特雷拉号,0
658,目标西南端,目标是西南端,0
672,戴头盔的动物地图,戴头盔动物的地图,0
674,外型古怪的鱼的地图,恐怖的鱼的地图,0
680,天空之帝王,天空的王者,0
682,向往的光辉,憧憬的光辉,0
691,古代铜制工艺品的地图,铜制工艺品的地图,0
720,模仿小提琴的昆虫,与小提琴相似的昆虫,0
721,魔性之钻,魔性的钻石,0
754,预先调查古代的城市,古代城市的事先考察,0
765,消失的摺颈蜥,消失的伞蜥,0
790,虚幻的粉红色蜥蝪,虚构的粉红蜥蜴,0
13,学习学问,学问的进步,1
15,帕尔马航线的开辟,波尔图航线的开辟,1
30,受到好评的镜子,闻名遐迩的镜子,1
40,调查鲨鱼的栖息地,对鲨鱼的栖息地进行调查,1
60,帕拉丁．奥利维耶,圣骑士·奥利维耶,1
65,疑惑的神学家,可疑的神学学者,1
78,真正的赫克里斯的柱,真正的海洛克雷斯之柱,1
94,给予审判的山犬模样,野狗审判官的踪迹,1
131,陶利斯坦的剑,特里斯丹的剑,1
218,奇蹟之服,圣母神衣,1
254,印度的炎神,印度的火神,1
264,有着象头的神,象面之神,1
269,亚瑟王,国王·亚瑟,1
277,圣枪朗基奴斯,圣隆吉弩斯,1
297,从以前就有着高性能的船,以前就具备的高性能船只,1
338,留在回忆中的东西,留存在记忆中的事,1
339,百年战争的骑士,百年战争时的骑士,1
340,朗基奴斯长矛,隆吉弩斯之枪,1
366,古代文书的地图,古文书的地图,1
368,古代货币的地图,古代货币地图,1
382,先史时代史迹的地图,远古时代史迹地图,1
385,古代金制工艺品的地图,古代金制工艺品地图,1
389,古代道具的地图,古代工具地图,1
390,古代银制工艺品的地图,古代银制工艺品地图,1
393,尖锐石柱的地图,冲天石柱地图,1
394,埃及古文献的地图,埃及古文书地图,1
402,古代波斯遗物的地图,古代波斯遗物地图,1
410,先史时代史迹的地图,远古时代史迹地图,1
411,古代坟墓的地图,古代坟墓地图,1
423,在岩场活动的动物的地图,白鸟的地图,1
441,黑水鸟的地图,黑鸟的地图,1
449,奇异之石的地图,奇石的地图,1
522,如老鼠般的动物之地图,老鼠一样的动物的地图,1
535,人才介绍中,推介人才,1
550,有角昆虫的地图,有角虫子的地图,1
574,因鸟羽毛而发展,鸟羽带来的东西,1
586,栖息於河中的海豚地图,栖息于河中的海豚的地图,1
594,住着妖精的宝石 ,住着精灵的宝石,1
634,不可思议的吹奏法,奇怪的吹奏方法,1
670,查加斯号,查格斯号,1
683,维特?雷欧号,维特·雷欧号,1
698,无文字的格言集,没有文字的格言集,1
704,拯救圣马可的信徒之画,拯救圣马可的信徒的画,1
706,奇普统计官,结绳文字统计官,1
730,杜勒之忧郁,丢勒的忧郁,1
735,安地斯仪式道具的地图,安地斯仪式工具的地图,1
736,安地斯仪式道具的地图,安地斯仪式工具的地图,1
739,金工艺品的地图,金制工艺品的地图,1
748,丧失的文化,遗失的文化,1
819,安地斯仪式道具的地图,安地斯仪式工具的地图,1
888,巡礼前的预先调查,巡礼前的预习,1
1,向城市里有威望的人打招呼,流浪学生,2
9,名工艺师的遗作,着名工艺师的遗作,2
22,玛莉亚的大理石像,大理石的玛莉亚像,2
28,没有回来的渔夫,不归的捕鲱渔夫,2
33,操控心灵的魔法之笛,能控制心智的魔笛,2
41,巴利阿里群岛的地形调查,巴利阿里群岛,2
61,陶利斯坦和伊泽鲁黛,调度鲱鱼,2
281,带来厄运的圣乔治宝石,圣乔治的命运坎坷的宝石,2
285,丹努的国王,达努神族的首领,2
310,约鲁巴的创世故事,约鲁巴族关于世界起源的故事,2
320,最高级的黑珍珠,无与伦比的黑珍珠,2
374,古代道具的地图,古代工具地图,2
376,古代坟墓的地图,古代坟墓地图,2
392,先史时代史迹的地图,远古时代史迹地图,2
532,维持王朝的河川,支撑着王朝的河流,2
552,中美洲祭器的地图,中美洲祭祀器皿的地图,2
556,追加调查摩鹿加海,追加调查马鲁古海,2
591,白鼳的地图,白鼹鼠的地图,2
609,日落之远方,日落之处,2
614,光之肚脐的地图,世界肚脐的地图,2
623,沉船-卡皮塔纳号 ,卡皮塔纳号,2
630,精灵力量的泉源,精灵力量的源泉,2
653,沉船-圣宾多号,圣宾多号,2
661,奇异鸟的翅膀,几维鸟的翅膀,2
671,将佛姿化为具体形象,形像化的佛姿,2
689,女士的心路历程,一个姑娘的历程,2
694,手掌般大的猴子,坐在手心里的猴子,2
3,向城市里有威望的人打招呼,问候城里有威望的人,3
4,向城市里有威望的人打招呼,问候城里有威望的人,3
6,妖艳面具的传闻,可疑假面的传闻,3
18,古希腊最好的叙事诗,古希腊最着名的史诗,3
23,莫三比克航线的开辟,莫桑比克航线的开辟,3
35,阿斯塔特的宝玉,亚斯她录的宝玉,3
52,美女神像,美之女神像,3
137,调查棕熊的栖息地,对棕熊的栖息地进行调查,3
179,有关怪鸟一事,奇怪的鸟类,3
212,构图奇特的圣母子画,构图脱俗的圣母子画,3
279,传说所传播的东西,传说之物,3
293,游牧民族的西进,游牧民族的西迁,3
306,做出七种变化的蜥蜴,会七种变化的蜥蜴,3
336,找出大盗墓集团的大本营,追查大盗墓团的根据地,3
349,如鹅般的大胖鸟,比鹅还肥大的鸟,3
405,象形文字遗物的地图,楔型文字遗物地图,3
412,古代手推车的地图,古代大车的地图,3
440,飞鱼的地图,会跳的鱼的地图,3
452,大理石制的日用器具的地图,大理石家具的地图,3
454,大理石制的男性像的地图,大理石制的男性雕像的地图,3
457,男性大理石像地图,大理石男子雕像的地图,3
469,工坊工匠发出的挑战书,作坊工匠发出的挑战书,3
542,带夹子的昆虫地图,长有剪子的昆虫的地图,3
592,拍子木的地图,拍子板的地图,3
621,沉船-平松的探险船,平松的探险船,3
728,沉睡於阿兹特克冥界之神,在阿兹特克的冥府沉睡的神,3
741,奇异之石的地图,奇石的地图,3
773,守护人的美杜莎之眼,保平安的美杜莎之眼,3
69,斯堪的纳维亚地区的传说,斯坎迪纳维亚地区的故事,4
300,调查北美沿岸,北美沿岸的调查,4
371,古代道具的地图,古代工具地图,4
383,喀尔特遗物的地图,凯尔特遗物地图,4
444,奇异之石的地图,奇石的地图,4
489,帕连奎之王,帕连克之王,4
656,吉奥乔尼之朱蒂斯,乔尔乔内的犹滴,4
684,水位计测器的地图,水位测量仪的地图,4
693,优秀的诸艺术家之书,诸位优秀艺术家的书,4
737,闪耀夺目的甲胄的地图,华丽甲胄的地图,4
744,奇异之石的地图,奇石的地图,4
767,为继承遗志,为了继承遗志,4
768,受人传颂之英雄,名垂千古的英雄,4
769,画画的少年,绘画的少年,4
793,致森林之人的谢礼,给森林之人的谢礼,4
808,对金吉拉之爱,对毛丝鼠的爱,4
31,海平面下的沈没之都,沉没于波涛下的都市,5
391,古埃及遗物的地图,古埃及遗物地图,5
401,古代波斯印章的地图,古代波斯印章地图,5
408,彩色砖块的地图,彩色砖瓦的地图,5
429,奇异之石的地图,奇石的地图,5
438,奇异之石的地图,奇石的地图,5
470,准备好了熊的帽子?,熊的帽子，准备完毕？,5
471,准备好了熊的服装？,熊的服装，准备完毕？,5
538,找找根源地,探究发源地,5
629,中美洲祭器的地图,中美洲祭祀器皿的地图,5
688,对虚幻之物的思念,对无常之物的思念,5
784,震响遗迹的石音,响彻遗迹的声音,5
844,明朝百姓喜好的书,特殊的打击乐器,5
26,热情城市的可疑集会,热情都市的奇怪聚会,6
90,伟大的旅行记,伟大的游记作品,6
168,不能在陆上的东西,不能在陆地生存的东西,6
381,先史时代史迹的地图,远古时代史迹地图,6
439,奇异之石的地图,奇石的地图,6
596,写到一半的地图 ,未完成的地图,6
740,攀爬的花的地图,攀爬植物的地图,6
273,青春王国,青春之岛,7
334,至上之美?魔鬼的微笑?,是无上的美还是恶魔的微笑,7
652,沉船-康色萨吾号,雪地圣母号,7
660,游戏中也见奢华,游戏中的奢华,7
669,圣耶稣号,耶稣号,7
258,带翼飞龙骨,带翅膀的飞龙骨架,8
460,美洲豹的双眼,豹神的眸子,8
49,拉斯帕尔马斯航线的开辟,拉斯帕尔玛斯航线的开辟,9
622,沉船-圣拉法耶号 ,圣拉法耶号,10
566,多谜的古代神,迷雾重重的古代神,12
757,洞穴中所见之恐惧,洞窟中所见的恐怖,12
802,台湾岛东岸的地理调查,最重要的监视海域,12
453,非洲装饰品的地图,非洲首饰的地图,37
